id_atto;tool;source_format;source_file;order;page;label_raw;role_norm;text;bbox;procedural_stop_pos;proposal_stop_pos;stop_detected;marker_detected;is_noise
atto_5;opendataloader;json;atto_5.json;2414;5;image;figure;;[314.47, 387.43, 316.87, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2415;5;image;figure;;[316.87, 387.43, 319.27, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2416;5;image;figure;;[319.27, 387.43, 321.67, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2417;5;image;figure;;[321.67, 387.43, 324.07, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2418;5;image;figure;;[324.07, 387.43, 326.47, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2419;5;image;figure;;[326.47, 387.43, 328.87, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2420;5;image;figure;;[328.87, 387.43, 331.27, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2421;5;image;figure;;[331.27, 387.43, 333.67, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2422;5;image;figure;;[333.67, 387.43, 336.07, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2423;5;image;figure;;[336.07, 387.43, 338.47, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2424;5;image;figure;;[338.47, 387.43, 340.03, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2425;5;image;figure;;[340.03, 387.43, 340.51, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2426;5;image;figure;;[340.51, 387.43, 342.91, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2427;5;image;figure;;[342.91, 387.43, 345.31, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2428;5;image;figure;;[345.31, 387.43, 347.71, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2429;5;image;figure;;[347.71, 387.43, 350.11, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2430;5;image;figure;;[350.11, 387.43, 352.51, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2431;5;image;figure;;[352.51, 387.43, 354.91, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2432;5;image;figure;;[354.91, 387.43, 357.31, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2433;5;image;figure;;[357.31, 387.43, 359.71, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2434;5;image;figure;;[359.71, 387.43, 362.11, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2435;5;image;figure;;[362.11, 387.43, 364.51, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2436;5;image;figure;;[364.51, 387.43, 366.91, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2437;5;image;figure;;[366.91, 387.43, 369.31, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2438;5;image;figure;;[369.31, 387.43, 371.71, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2439;5;image;figure;;[371.71, 387.43, 374.11, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2440;5;image;figure;;[374.11, 387.43, 376.51, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2441;5;image;figure;;[376.51, 387.43, 378.91, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2442;5;image;figure;;[378.91, 387.43, 381.31, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2443;5;image;figure;;[381.31, 387.43, 383.71, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2444;5;image;figure;;[383.71, 387.43, 386.11, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2445;5;image;figure;;[386.11, 387.43, 388.51, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2446;5;image;figure;;[388.51, 387.43, 390.91, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2447;5;image;figure;;[390.91, 387.43, 393.31, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2448;5;image;figure;;[393.31, 387.43, 395.71, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2449;5;image;figure;;[395.71, 387.43, 398.11, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2450;5;image;figure;;[398.11, 387.43, 400.51, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2451;5;image;figure;;[400.51, 387.43, 402.91, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2452;5;image;figure;;[402.91, 387.43, 405.31, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2453;5;image;figure;;[405.31, 387.43, 407.71, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2454;5;image;figure;;[407.71, 387.43, 410.11, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2455;5;image;figure;;[410.11, 387.43, 412.51, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2456;5;image;figure;;[412.51, 387.43, 414.91, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2457;5;image;figure;;[414.91, 387.43, 417.31, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2458;5;image;figure;;[417.31, 387.43, 418.03, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2459;5;image;figure;;[418.03, 387.43, 418.51, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2460;5;image;figure;;[418.51, 387.43, 420.91, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2461;5;image;figure;;[420.91, 387.43, 423.31, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2462;5;image;figure;;[423.31, 387.43, 425.71, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2463;5;image;figure;;[425.71, 387.43, 428.11, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2464;5;image;figure;;[428.11, 387.43, 430.51, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2465;5;image;figure;;[430.51, 387.43, 432.91, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2466;5;image;figure;;[432.91, 387.43, 435.31, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2467;5;image;figure;;[435.31, 387.43, 437.71, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2468;5;image;figure;;[437.71, 387.43, 440.134, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2469;5;image;figure;;[440.14, 387.43, 442.54, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2470;5;image;figure;;[442.54, 387.43, 444.94, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2471;5;image;figure;;[444.94, 387.43, 447.34, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2472;5;image;figure;;[447.34, 387.43, 449.74, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2473;5;image;figure;;[449.74, 387.43, 452.14, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2474;5;image;figure;;[452.14, 387.43, 454.54, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2475;5;image;figure;;[454.54, 387.43, 456.94, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2476;5;image;figure;;[456.94, 387.43, 459.34, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2477;5;image;figure;;[459.34, 387.43, 461.74, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2478;5;image;figure;;[461.74, 387.43, 464.14, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2479;5;image;figure;;[464.14, 387.43, 466.54, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2480;5;image;figure;;[466.54, 387.43, 468.94, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2481;5;image;figure;;[468.94, 387.43, 471.34, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2482;5;image;figure;;[471.34, 387.43, 473.74, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2483;5;image;figure;;[473.74, 387.43, 476.14, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2484;5;image;figure;;[476.14, 387.43, 478.54, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2485;5;image;figure;;[478.54, 387.43, 480.94, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2486;5;image;figure;;[480.94, 387.43, 483.34, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2487;5;image;figure;;[483.34, 387.43, 485.74, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2488;5;image;figure;;[485.74, 387.43, 488.14, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2489;5;image;figure;;[488.14, 387.43, 490.54, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2490;5;image;figure;;[490.54, 387.43, 492.94, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2491;5;image;figure;;[492.94, 387.43, 495.34, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2492;5;image;figure;;[495.34, 387.43, 497.74, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2493;5;image;figure;;[497.74, 387.43, 500.14, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2494;5;image;figure;;[500.14, 387.43, 502.54, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2495;5;image;figure;;[502.54, 387.43, 502.9, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2496;5;image;figure;;[502.9, 387.43, 503.38, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2497;5;image;figure;;[503.38, 387.43, 505.78, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2498;5;image;figure;;[505.78, 387.43, 508.18, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2499;5;image;figure;;[508.18, 387.43, 510.58, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2500;5;image;figure;;[510.58, 387.43, 512.98, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2501;5;image;figure;;[512.98, 387.43, 515.38, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2502;5;image;figure;;[515.38, 387.43, 517.78, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2503;5;image;figure;;[517.78, 387.43, 520.18, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2504;5;image;figure;;[520.18, 387.43, 522.58, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2505;5;image;figure;;[522.58, 387.43, 524.98, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2506;5;image;figure;;[524.98, 387.43, 527.38, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2507;5;image;figure;;[527.38, 387.43, 529.78, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2508;5;image;figure;;[529.78, 387.43, 532.18, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2509;5;image;figure;;[532.18, 387.43, 534.58, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2510;5;image;figure;;[534.58, 387.43, 536.98, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2511;5;image;figure;;[536.98, 387.43, 539.38, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2512;5;image;figure;;[539.38, 387.43, 541.78, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2513;5;image;figure;;[541.78, 387.43, 544.18, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2514;5;image;figure;;[544.18, 387.43, 546.58, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2515;5;image;figure;;[546.58, 387.43, 548.98, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2516;5;image;figure;;[548.98, 387.43, 551.38, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2517;5;image;figure;;[551.38, 387.43, 553.78, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2518;5;image;figure;;[553.78, 387.43, 556.18, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2519;5;image;figure;;[556.18, 387.43, 558.58, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2520;5;image;figure;;[558.58, 387.43, 560.98, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2521;5;image;figure;;[560.98, 387.43, 563.38, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2522;5;image;figure;;[563.38, 387.43, 565.78, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2523;5;image;figure;;[565.78, 387.43, 566.764, 387.91];;;;;True
atto_5;opendataloader;json;atto_5.json;2524;5;image;figure;;[42.72, 375.41, 45.12, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2525;5;image;figure;;[45.12, 375.41, 47.52, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2526;5;image;figure;;[47.52, 375.41, 49.92, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2527;5;image;figure;;[49.92, 375.41, 52.32, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2528;5;image;figure;;[52.32, 375.41, 54.72, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2529;5;image;figure;;[54.72, 375.41, 57.12, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2530;5;image;figure;;[57.12, 375.41, 59.544, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2531;5;image;figure;;[59.544, 375.41, 61.944, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2532;5;image;figure;;[61.944, 375.41, 64.344, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2533;5;image;figure;;[64.344, 375.41, 66.744, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2534;5;image;figure;;[66.744, 375.41, 69.144, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2535;5;image;figure;;[69.144, 375.41, 71.544, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2536;5;image;figure;;[71.544, 375.41, 73.944, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2537;5;image;figure;;[73.944, 375.41, 76.344, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2538;5;image;figure;;[76.344, 375.41, 78.744, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2539;5;image;figure;;[78.744, 375.41, 81.144, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2540;5;image;figure;;[81.144, 375.41, 83.544, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2541;5;image;figure;;[83.544, 375.41, 85.944, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2542;5;image;figure;;[85.944, 375.41, 88.344, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2543;5;image;figure;;[88.344, 375.41, 90.744, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2544;5;image;figure;;[90.744, 375.41, 93.144, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2545;5;image;figure;;[93.144, 375.41, 95.544, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2546;5;image;figure;;[95.544, 375.41, 97.944, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2547;5;image;figure;;[97.944, 375.41, 100.344, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2548;5;image;figure;;[100.34, 375.41, 102.74, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2549;5;image;figure;;[102.74, 375.41, 105.14, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2550;5;image;figure;;[105.14, 375.41, 107.54, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2551;5;image;figure;;[107.54, 375.41, 109.94, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2552;5;image;figure;;[109.94, 375.41, 112.34, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2553;5;image;figure;;[112.34, 375.41, 114.74, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2554;5;image;figure;;[114.74, 375.41, 117.14, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2555;5;image;figure;;[117.14, 375.41, 119.54, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2556;5;image;figure;;[119.54, 375.41, 121.94, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2557;5;image;figure;;[121.94, 375.41, 124.34, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2558;5;image;figure;;[124.34, 375.41, 126.74, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2559;5;image;figure;;[126.74, 375.41, 129.14, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2560;5;image;figure;;[129.14, 375.41, 131.54, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2561;5;image;figure;;[131.54, 375.41, 133.94, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2562;5;image;figure;;[133.94, 375.41, 136.34, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2563;5;image;figure;;[136.34, 375.41, 138.74, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2564;5;image;figure;;[138.74, 375.41, 141.14, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2565;5;image;figure;;[141.14, 375.41, 143.54, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2566;5;image;figure;;[143.54, 375.41, 145.94, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2567;5;image;figure;;[145.94, 375.41, 148.34, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2568;5;image;figure;;[148.34, 375.41, 150.74, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2569;5;image;figure;;[150.74, 375.41, 153.14, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2570;5;image;figure;;[153.14, 375.41, 155.54, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2571;5;image;figure;;[155.54, 375.41, 157.94, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2572;5;image;figure;;[157.94, 375.41, 160.34, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2573;5;image;figure;;[160.34, 375.41, 162.74, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2574;5;image;figure;;[162.74, 375.41, 165.14, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2575;5;image;figure;;[165.14, 375.41, 167.54, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2576;5;image;figure;;[167.54, 375.41, 169.94, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2577;5;image;figure;;[169.94, 375.41, 172.34, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2578;5;image;figure;;[172.34, 375.41, 174.74, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2579;5;image;figure;;[174.74, 375.41, 177.14, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2580;5;image;figure;;[177.14, 375.41, 179.54, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2581;5;image;figure;;[179.54, 375.41, 181.94, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2582;5;image;figure;;[181.94, 375.41, 184.34, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2583;5;image;figure;;[184.34, 375.41, 186.764, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2584;5;image;figure;;[186.77, 375.41, 189.17, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2585;5;image;figure;;[189.17, 375.41, 191.57, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2586;5;image;figure;;[191.57, 375.41, 193.97, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2587;5;image;figure;;[193.97, 375.41, 196.37, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2588;5;image;figure;;[196.37, 375.41, 198.77, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2589;5;image;figure;;[198.77, 375.41, 201.17, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2590;5;image;figure;;[201.17, 375.41, 203.57, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2591;5;image;figure;;[203.57, 375.41, 205.97, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2592;5;image;figure;;[205.97, 375.41, 208.37, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2593;5;image;figure;;[208.37, 375.41, 210.77, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2594;5;image;figure;;[210.77, 375.41, 213.17, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2595;5;image;figure;;[213.17, 375.41, 215.57, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2596;5;image;figure;;[215.57, 375.41, 217.97, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2597;5;image;figure;;[217.97, 375.41, 220.37, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2598;5;image;figure;;[220.37, 375.41, 222.77, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2599;5;image;figure;;[222.77, 375.41, 225.17, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2600;5;image;figure;;[225.17, 375.41, 227.57, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2601;5;image;figure;;[227.57, 375.41, 229.97, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2602;5;image;figure;;[229.97, 375.41, 232.37, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2603;5;image;figure;;[232.37, 375.41, 234.77, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2604;5;image;figure;;[234.77, 375.41, 237.17, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2605;5;image;figure;;[237.17, 375.41, 239.57, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2606;5;image;figure;;[239.57, 375.41, 241.97, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2607;5;image;figure;;[241.97, 375.41, 244.37, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2608;5;image;figure;;[244.37, 375.41, 246.77, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2609;5;image;figure;;[246.77, 375.41, 249.17, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2610;5;image;figure;;[249.17, 375.41, 251.57, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2611;5;image;figure;;[251.57, 375.41, 253.97, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2612;5;image;figure;;[253.97, 375.41, 256.37, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2613;5;image;figure;;[256.37, 375.41, 258.77, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2614;5;image;figure;;[258.77, 375.41, 261.17, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2615;5;image;figure;;[261.17, 375.41, 263.57, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2616;5;image;figure;;[263.57, 375.41, 265.97, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2617;5;image;figure;;[265.97, 375.41, 268.37, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2618;5;image;figure;;[268.37, 375.41, 270.77, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2619;5;image;figure;;[270.77, 375.41, 273.17, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2620;5;image;figure;;[273.17, 375.41, 275.57, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2621;5;image;figure;;[275.57, 375.41, 277.97, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2622;5;image;figure;;[277.97, 375.41, 280.37, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2623;5;image;figure;;[280.37, 375.41, 282.77, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2624;5;image;figure;;[282.77, 375.41, 285.17, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2625;5;image;figure;;[285.17, 375.41, 287.57, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2626;5;image;figure;;[287.57, 375.41, 289.97, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2627;5;image;figure;;[289.97, 375.41, 292.37, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2628;5;image;figure;;[292.37, 375.41, 294.77, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2629;5;image;figure;;[294.77, 375.41, 297.17, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2630;5;image;figure;;[297.17, 375.41, 299.57, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2631;5;image;figure;;[299.57, 375.41, 301.97, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2632;5;image;figure;;[301.97, 375.41, 304.37, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2633;5;image;figure;;[304.37, 375.41, 306.77, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2634;5;image;figure;;[306.77, 375.41, 309.17, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2635;5;image;figure;;[309.17, 375.41, 311.57, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2636;5;image;figure;;[311.57, 375.41, 312.05, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2637;5;image;figure;;[312.05, 375.41, 314.474, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2638;5;image;figure;;[314.47, 375.41, 316.87, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2639;5;image;figure;;[316.87, 375.41, 319.27, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2640;5;image;figure;;[319.27, 375.41, 321.67, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2641;5;image;figure;;[321.67, 375.41, 324.07, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2642;5;image;figure;;[324.07, 375.41, 326.47, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2643;5;image;figure;;[326.47, 375.41, 328.87, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2644;5;image;figure;;[328.87, 375.41, 331.27, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2645;5;image;figure;;[331.27, 375.41, 333.67, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2646;5;image;figure;;[333.67, 375.41, 336.07, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2647;5;image;figure;;[336.07, 375.41, 338.47, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2648;5;image;figure;;[338.47, 375.41, 340.03, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2649;5;image;figure;;[340.03, 375.41, 340.51, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2650;5;image;figure;;[340.51, 375.41, 342.91, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2651;5;image;figure;;[342.91, 375.41, 345.31, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2652;5;image;figure;;[345.31, 375.41, 347.71, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2653;5;image;figure;;[347.71, 375.41, 350.11, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2654;5;image;figure;;[350.11, 375.41, 352.51, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2655;5;image;figure;;[352.51, 375.41, 354.91, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2656;5;image;figure;;[354.91, 375.41, 357.31, 375.89];;;;;True
atto_5;opendataloader;json;atto_5.json;2657;5;image;figure;;[357.31, 375.41, 359.71, 375.89];;;;;True
